"LSOA11CD","imdscore","imdrank"
"E01027524",22.251,12568
"E01027525",24.625,11059
"E01027526",5.898,29306
"E01027527",51.415,1981
"E01027536",17.623,16205
"E01027533",57.746,1138
"E01027540",54.04,1600
"E01027549",7.998,26743
"E01033716",37.843,5178
"E01027532",15.667,17962
"E01027537",29.19,8618
"E01027538",5.448,29815
"E01027447",17.69,16157
"E01027448",17.459,16369
"E01027450",11.305,22631
"E01027473",11.784,22049
"E01027452",13.155,20507
"E01027453",18.84,15201
"E01027461",37.436,5314
"E01033718",20.684,13705
"E01027530",32.879,6970
"E01027531",24.875,10938
"E01027534",38.058,5113
"E01027535",6.692,28373
"E01027553",18.897,15143
"E01027554",10.293,23858
"E01027455",3.21,31943
"E01027456",2.804,32235
"E01027458",5.374,29912
"E01027460",5.129,30169
"E01027479",15.957,17680
"E01027480",18.074,15821
"E01027503",19.689,14519
"E01027511",18.141,15763
"E01027515",19.369,14741
"E01027517",17.376,16443
"E01027518",47.327,2727
"E01027519",37.805,5194
"E01027550",25.909,10341
"E01027551",40.673,4322
"E01027552",35.613,5911
"E01027514",10.017,24200
"E01027516",13.135,20536
"E01027520",4.592,30706
"E01027521",5.996,29193
"E01027522",32.849,6980
"E01027523",22.135,12652
"E01027392",50.959,2061
"E01027393",43.576,3529
"E01027416",64.072,605
"E01027424",47.789,2638
"E01027414",31.121,7700
"E01027415",56.413,1292
"E01027431",41.244,4145
"E01027441",17.443,16379
"E01027442",23.979,11441
"E01027391",29.773,8344
"E01027422",40.911,4252
"E01027423",33.031,6903
"E01027429",42.677,3745
"E01027430",32.694,7047
"E01027425",8.964,25500
"E01027426",56.044,1340
"E01027427",39.942,4524
"E01027428",11.779,22053
"E01027437",7.893,26883
"E01027438",9.863,24389
"E01027439",7.363,27541
"E01027440",9.144,25265
"E01027400",4.103,31176
"E01027401",3.332,31851
"E01027402",3.598,31655
"E01027403",2.996,32118
"E01027395",32.534,7106
"E01027396",28.735,8807
"E01027397",39.826,4554
"E01027399",7.277,27645
"E01027404",8.329,26328
"E01027405",5.904,29300
"E01027398",36.049,5748
"E01027409",18.109,15790
"E01027411",31.315,7608
"E01027412",52.24,1844
"E01027413",24.894,10933
"E01027417",12.895,20792
"E01027418",9.851,24401
"E01027419",14.876,18769
"E01027420",9.126,25286
"E01027421",22.829,12179
"E01027394",16.452,17248
"E01027406",9.477,24847
"E01027407",10.364,23759
"E01027408",25.855,10372
"E01027410",6.093,29076
"E01027432",23.764,11570
"E01027433",22.128,12661
"E01027434",13.428,20242
"E01027435",21.461,13115
"E01027436",18.067,15832
"E01027464",5.557,29667
"E01027465",6.378,28726
"E01027466",15.748,17866
"E01033714",5.934,29269
"E01027449",6.709,28346
"E01027468",4.588,30711
"E01027469",3.756,31512
"E01027471",5.611,29611
"E01027472",17.184,16598
"E01027476",16.519,17186
"E01027489",11.884,21936
"E01027490",12.577,21129
"E01027491",6.963,28018
"E01027492",3.505,31734
"E01027493",39.394,4688
"E01027494",5.572,29649
"E01027483",15.606,18029
"E01027496",12.855,20839
"E01027508",7.054,27899
"E01027513",2.588,32356
"E01027484",16.687,17035
"E01027485",22.056,12707
"E01027486",12.681,21027
"E01027487",16.699,17022
"E01027512",29.879,8297
"E01027497",9.472,24855
"E01027498",22.084,12692
"E01027499",10.602,23489
"E01027500",18.595,15389
"E01027501",12.218,21546
"E01027502",7.696,27136
"E01027481",8.212,26478
"E01027482",6.121,29046
"E01027504",9.287,25100
"E01027506",18.564,15423
"E01027507",4.83,30466
"E01027509",5.501,29748
"E01027477",20.824,13605
"E01027478",14.803,18840
"E01027488",15.02,18619
"E01027495",13.288,20378
"E01027505",15.804,17821
"E01027510",13.619,20025
"E01026797",16.698,17023
"E01026798",44.997,3191
"E01026799",29.137,8641
"E01026800",50.134,2198
"E01026801",13.625,20013
"E01026802",34.154,6473
"E01026828",43.576,3528
"E01026829",37.624,5252
"E01026830",44.786,3226
"E01026831",20.64,13735
"E01026832",44.885,3210
"E01026833",57.443,1170
"E01026834",44.218,3363
"E01026841",25.348,10673
"E01026842",15.705,17919
"E01026843",30.988,7759
"E01026844",38.127,5089
"E01026845",19.21,14863
"E01026846",24.057,11405
"E01026803",35.38,6006
"E01026804",24.796,10969
"E01026805",37.744,5211
"E01026806",22.165,12632
"E01026807",24.929,10912
"E01026808",56.157,1325
"E01026809",47.488,2700
"E01026791",38.523,4948
"E01026792",25.257,10731
"E01026793",51.792,1918
"E01026794",22.384,12475
"E01026796",38.404,4997
"E01033435",18.81,15225
"E01033436",41.785,3975
"E01026863",16.69,17033
"E01026864",23.128,11960
"E01026865",42.158,3871
"E01026866",20.948,13506
"E01026867",57.688,1141
"E01026868",46.303,2915
"E01026869",54.756,1503
"E01026822",42.404,3807
"E01026823",29.479,8474
"E01026824",46.702,2847
"E01026825",33.506,6708
"E01026826",52.827,1753
"E01026827",53.734,1640
"E01026835",11.807,22023
"E01026836",6.669,28398
"E01026837",12.923,20760
"E01026838",4.918,30384
"E01026839",8.6,25988
"E01026840",9.847,24411
"E01026858",35.553,5934
"E01026859",23.159,11944
"E01026860",10.975,23045
"E01026861",30.899,7802
"E01026862",18.987,15063
"E01026852",5.082,30213
"E01026853",33.733,6621
"E01026855",10.247,23903
"E01026856",11.362,22571
"E01026857",8.436,26189
"E01033434",13.615,20032
"E01033437",53.417,1676
"E01026810",11.994,21804
"E01026811",5.089,30205
"E01026812",5.123,30174
"E01026813",2.598,32353
"E01026814",21.81,12863
"E01026815",3.657,31607
"E01026816",19.626,14563
"E01026817",30.419,8026
"E01026818",37.799,5197
"E01026819",45.323,3121
"E01026820",37.154,5395
"E01026821",41.535,4050
"E01033438",27.55,9430
"E01033439",31.096,7710
"E01033440",39.161,4757
"E01033441",17.865,16006
"E01026848",48.972,2425
"E01026849",10.02,24194
"E01026850",24.334,11244
"E01013887",16.744,16977
"E01013892",13.769,19860
"E01013893",44.658,3260
"E01013894",17.243,16538
"E01013879",63.205,671
"E01013880",61.326,806
"E01013881",56.566,1278
"E01013882",54.224,1572
"E01013885",56.6,1273
"E01013886",37.147,5397
"E01013888",34.33,6399
"E01013889",23.134,11959
"E01013890",20.681,13708
"E01013891",42.304,3838
"E01013875",13.767,19862
"E01013876",55.409,1412
"E01013877",77.59,63
"E01013878",57.268,1195
"E01013883",47.237,2741
"E01013884",50.41,2154
"E01013853",36.761,5527
"E01013854",41.445,4079
"E01013855",53.354,1685
"E01013856",38.599,4922
"E01033397",33.084,6884
"E01033398",33.175,6853
"E01013963",42.178,3868
"E01013964",25.004,10859
"E01013965",35.118,6102
"E01013966",34.766,6244
"E01013967",25.177,10780
"E01013827",42,3921
"E01013828",33.011,6910
"E01013834",42,3922
"E01013835",37.812,5189
"E01013836",40.222,4444
"E01013829",34.468,6352
"E01013830",29.743,8355
"E01013831",18.788,15239
"E01013832",39.758,4574
"E01013833",49.684,2278
"E01013935",19.543,14626
"E01013968",17.81,16055
"E01013969",26.835,9807
"E01013970",17.942,15947
"E01013971",32.015,7319
"E01013817",73.988,145
"E01013818",76.742,78
"E01013822",67.594,388
"E01013825",49.283,2349
"E01013826",69.251,298
"E01013837",14.499,19138
"E01013838",17.288,16506
"E01013839",46.244,2923
"E01013840",17.63,16198
"E01013841",45.546,3072
"E01013819",54.931,1475
"E01013820",52.35,1825
"E01013821",57.183,1205
"E01013823",48.944,2429
"E01013824",53.907,1614
"E01013864",55.273,1427
"E01013865",49.512,2306
"E01013866",48.689,2479
"E01013867",50.149,2197
"E01013937",24.365,11223
"E01013938",19.772,14457
"E01013941",26.509,10001
"E01013943",42.937,3672
"E01013972",37.038,5431
"E01013936",26.196,10182
"E01013939",24.964,10890
"E01013940",50.046,2213
"E01013942",50.856,2079
"E01013843",34.312,6407
"E01013844",49.306,2344
"E01013845",43.265,3590
"E01013847",41.442,4080
"E01013810",52.328,1830
"E01013811",64.622,564
"E01013812",60.618,876
"E01013842",42.472,3784
"E01013846",48.684,2481
"E01013930",31.094,7711
"E01013931",20.073,14193
"E01013932",26.813,9822
"E01013933",38.341,5027
"E01013934",27.208,9604
"E01013859",50.617,2118
"E01013861",75.279,103
"E01013868",63.786,627
"E01013929",28.404,8963
"E01013954",58.669,1048
"E01013959",57.34,1184
"E01013960",62.736,707
"E01013962",46.959,2787
"E01013813",44.666,3259
"E01013814",43.63,3516
"E01013815",46.306,2914
"E01013816",31.634,7462
"E01013958",58.562,1062
"E01013961",42.148,3873
"E01033399",44.759,3233
"E01033401",33.743,6618
"E01033405",49.893,2237
"E01033409",32.175,7257
"E01033411",73.376,157
"E01013913",19.861,14378
"E01013914",17.997,15904
"E01013915",29.237,8601
"E01013916",43.858,3455
"E01013917",36.626,5563
"E01013858",39.335,4706
"E01013860",48.723,2468
"E01013862",55.426,1410
"E01013863",27.862,9245
"E01013944",32.018,7317
"E01013945",44.078,3395
"E01013947",44.114,3388
"E01013948",71.918,203
"E01013953",13.136,20533
"E01033395",19.781,14451
"E01033396",46.761,2834
"E01013977",13.04,20635
"E01013978",14.141,19492
"E01013979",8.3,26354
"E01013981",6.824,28207
"E01032520",11.901,21919
"E01032522",18.343,15585
"E01033404",23.534,11725
"E01013918",39.689,4596
"E01013919",43.058,3640
"E01013920",47.867,2627
"E01013921",52.4,1816
"E01013957",41.903,3944
"E01013980",7.535,27316
"E01013982",6.929,28062
"E01013983",30.738,7884
"E01013984",5.209,30079
"E01013985",6.001,29184
"E01013924",38.791,4865
"E01013926",28.492,8915
"E01013928",16.604,17109
"E01033408",22.285,12550
"E01033410",11.747,22091
"E01013973",17.589,16250
"E01013974",26.057,10254
"E01013975",12.903,20780
"E01013976",35.379,6007
"E01013895",15.439,18202
"E01013896",47.031,2772
"E01013901",7.64,27197
"E01013902",12.382,21361
"E01013897",42.075,3899
"E01013898",23.75,11587
"E01013899",36.614,5567
"E01013900",39.951,4522
"E01013903",25.49,10590
"E01013907",40.732,4294
"E01013905",37.81,5190
"E01013908",42.065,3903
"E01013909",51.499,1967
"E01013912",23.848,11522
"E01013904",35.927,5802
"E01013906",35.999,5768
"E01013910",41.431,4082
"E01013911",34.779,6233
"E01013849",56.314,1302
"E01013850",48.847,2448
"E01013851",62.214,743
"E01013852",38.715,4889
"E01032621",38.006,5128
"E01013874",27.948,9198
"E01033400",40.914,4249
"E01033402",32.145,7273
"E01033403",30.065,8213
"E01033406",26.654,9901
"E01033407",29.595,8424
"E01013870",37.278,5362
"E01013871",55.208,1438
"E01013872",35.637,5899
"E01013873",31.948,7345
"E01031110",4.16,31121
"E01031111",2.382,32460
"E01031112",8.71,25822
"E01031113",8.283,26387
"E01031114",21.053,13425
"E01031073",22.767,12218
"E01031074",33.472,6720
"E01031075",40.555,4360
"E01032890",54.865,1485
"E01031100",4.817,30476
"E01031101",3.077,32053
"E01031102",17.931,15956
"E01031103",8.732,25795
"E01031104",5.032,30268
"E01031081",29.793,8329
"E01031082",7.039,27921
"E01031083",10.259,23890
"E01031084",13.961,19669
"E01031085",14.396,19241
"E01031043",49.837,2253
"E01031044",40.507,4370
"E01031045",26.311,10115
"E01031046",40.896,4256
"E01031047",28.276,9034
"E01031057",66.251,466
"E01031058",31.642,7458
"E01031059",28.961,8712
"E01031060",23.688,11626
"E01031061",13.669,19962
"E01031090",53.75,1636
"E01031091",13.585,20060
"E01031092",36.008,5764
"E01031093",19.038,15015
"E01031094",28.659,8844
"E01031048",14.813,18827
"E01031049",17.012,16747
"E01031050",19.656,14550
"E01031051",14.323,19315
"E01031115",26.634,9915
"E01031116",49.827,2257
"E01031117",29.784,8334
"E01031118",45.311,3122
"E01031119",38.485,4963
"E01031052",24.487,11155
"E01031053",30.884,7811
"E01031054",25.68,10481
"E01031055",11.36,22573
"E01031056",19.271,14805
"E01031120",8.014,26722
"E01031121",4.605,30696
"E01031122",5.411,29867
"E01031123",5.436,29830
"E01031124",4.213,31077
"E01031105",18.788,15240
"E01031106",15.544,18099
"E01031107",16.589,17128
"E01031108",11.828,22000
"E01031109",25.935,10320
"E01031062",14.778,18869
"E01031063",38.397,5000
"E01031064",27.4,9514
"E01031065",30.113,8196
"E01031066",41.829,3966
"E01031067",22.203,12611
"E01031068",11.564,22304
"E01031069",9.929,24322
"E01031070",10.449,23671
"E01031095",31.29,7622
"E01031096",22.354,12494
"E01031097",38.117,5092
"E01031098",18.359,15571
"E01031099",14.011,19624
"E01031086",24.122,11361
"E01031087",22.282,12551
"E01031088",17.965,15932
"E01031089",13.448,20228
"E01031077",29.306,8552
"E01031078",17.533,16297
"E01031079",25.204,10768
"E01031080",27.299,9565
"E01032588",12.228,21534
"E01025970",4.975,30317
"E01025971",7.216,27724
"E01025972",8.68,25868
"E01025976",28.132,9107
"E01025977",14.046,19586
"E01025978",14.074,19553
"E01025992",30.958,7777
"E01025994",29.945,8266
"E01025997",30.388,8050
"E01025999",20.405,13913
"E01026005",12.956,20718
"E01025985",12.244,21518
"E01025986",15.598,18037
"E01025987",33.618,6661
"E01025988",25.978,10296
"E01025989",28.346,8986
"E01025990",9.352,25018
"E01025991",5.449,29811
"E01025993",10.062,24137
"E01025998",6.38,28724
"E01026000",6.933,28057
"E01026001",7.729,27088
"E01025995",14.041,19589
"E01026003",15.819,17806
"E01026004",4.329,30965
"E01032600",10.567,23532
"E01032601",8.69,25845
"E01025973",6.581,28500
"E01025974",7.674,27166
"E01025975",7.233,27709
"E01025980",6.725,28326
"E01025979",7.026,27945
"E01025981",9.157,25250
"E01025982",3.264,31902
"E01025983",11.274,22672
"E01025984",4.673,30629
"E01005357",7.69,27144
"E01005358",26.505,10003
"E01005359",10.427,23691
"E01005360",22.912,12108
"E01005441",32.861,6976
"E01005442",8.559,26039
"E01005444",20.586,13776
"E01005445",27.358,9534
"E01005361",10.879,23141
"E01005443",8.771,25738
"E01005446",20.559,13793
"E01005447",42.352,3819
"E01005390",10.333,23804
"E01005394",10.581,23512
"E01005395",13.269,20393
"E01005396",16.345,17356
"E01005355",22.56,12348
"E01005356",11.296,22640
"E01005399",13.508,20148
"E01005403",14.419,19214
"E01005410",4.721,30581
"E01005411",9.795,24464
"E01005414",12.507,21203
"E01005415",10.991,23019
"E01005452",10.834,23215
"E01005453",9.869,24384
"E01032558",51.812,1915
"E01032559",21.3,13237
"E01005391",16.745,16976
"E01005392",38.38,5009
"E01005393",11.255,22700
"E01005401",9.661,24627
"E01005397",16.745,16974
"E01005398",17.907,15975
"E01005400",38.043,5118
"E01005402",19.779,14453
"E01005335",9.47,24858
"E01005337",35.452,5975
"E01005339",7.797,26993
"E01005340",43.174,3611
"E01005421",32.82,6995
"E01005422",54.045,1597
"E01032920",39.034,4792
"E01005448",67.929,372
"E01005449",40.805,4278
"E01005454",17.092,16675
"E01005455",14.842,18802
"E01005456",54.504,1535
"E01005407",5.005,30294
"E01005412",6.013,29166
"E01005416",8.864,25614
"E01005417",10.008,24216
"E01005348",50.479,2141
"E01005350",75.401,102
"E01005432",70.187,262
"E01005433",77.145,71
"E01005329",9.458,24880
"E01005330",9.417,24935
"E01005333",7.682,27157
"E01005336",8.447,26174
"E01005349",45.883,3002
"E01005351",43.451,3548
"E01005352",57.856,1130
"E01005353",65.026,531
"E01005354",34.63,6300
"E01005327",23.651,11658
"E01005328",48.968,2426
"E01005331",22.21,12602
"E01005334",5.948,29243
"E01005338",42.009,3918
"E01005387",14.678,18963
"E01005388",18.58,15402
"E01005389",39.959,4516
"E01005418",7.461,27419
"E01005428",51.266,2004
"E01005431",32.026,7313
"E01005450",43.686,3496
"E01005451",22.42,12454
"E01005408",6.359,28748
"E01005409",6.889,28117
"E01032922",8.619,25956
"E01005406",7.259,27675
"E01005413",4.598,30702
"E01005419",8.189,26506
"E01005420",15.725,17887
"E01005321",52.344,1827
"E01005326",37.686,5234
"E01005427",57.577,1153
"E01005429",49.334,2338
"E01005430",41.288,4127
"E01005320",44.225,3359
"E01005434",59.111,1003
"E01005437",29.666,8389
"E01005459",65.075,528
"E01005383",41.907,3942
"E01005386",63.506,652
"E01032556",15.902,17726
"E01032557",61.132,827
"E01005342",51.199,2023
"E01005343",35.418,5986
"E01005344",40.17,4460
"E01005381",55.331,1423
"E01005332",29.116,8653
"E01005341",22.782,12212
"E01005345",14.763,18884
"E01005346",19.493,14662
"E01005347",17.498,16326
"E01005322",68.927,321
"E01005323",36.818,5508
"E01005324",50.255,2183
"E01005325",67.004,426
"E01005438",35.574,5927
"E01005377",56.016,1345
"E01005379",52.265,1840
"E01005380",52.034,1873
"E01005382",53.151,1705
"E01005439",20.155,14111
"E01005362",17.587,16254
"E01005364",14.065,19561
"E01005368",34.623,6303
"E01005376",41.17,4171
"E01005378",31.201,7661
"E01005363",29.073,8672
"E01005369",38.068,5110
"E01005370",47.922,2616
"E01005371",36.487,5607
"E01005365",9.827,24435
"E01005366",31.212,7653
"E01005367",10.024,24190
"E01005440",26.111,10227
"E01005372",27.737,9325
"E01005373",11.658,22201
"E01005374",24.622,11060
"E01005375",13.139,20528
"E01005435",32.799,7006
"E01005436",22.87,12144
"E01005460",38.969,4806
"E01005461",44.004,3413
"E01005462",25.925,10328
"E01005463",52.458,1811
"E01032921",57.572,1154
"E01028594",5.44,29820
"E01028595",9.78,24483
"E01028596",5.544,29683
"E01028597",15.378,18253
"E01028591",6.908,28094
"E01028592",7.579,27275
"E01032554",5.481,29770
"E01032555",19.618,14566
"E01028565",3.85,31425
"E01028583",5.559,29663
"E01028584",8.689,25850
"E01028585",7.314,27601
"E01028560",12.368,21373
"E01028561",6.148,29005
"E01028562",12.458,21267
"E01028563",4.105,31173
"E01028513",39.294,4722
"E01028514",37.415,5319
"E01028516",27.969,9182
"E01028538",20.035,14221
"E01028534",7.363,27542
"E01028535",6.96,28022
"E01028536",9.351,25020
"E01028537",7.683,27156
"E01028539",8.931,25535
"E01028540",6.13,29032
"E01028515",13.21,20452
"E01028571",10.246,23904
"E01028572",7.064,27891
"E01028573",4.344,30948
"E01028574",23.486,11754
"E01028521",13.571,20079
"E01028522",33.201,6844
"E01033282",7.596,27249
"E01028548",14.992,18650
"E01028549",11.21,22757
"E01028550",15.678,17946
"E01028551",16.878,16858
"E01028523",14.581,19049
"E01028524",30.458,8007
"E01028525",25.391,10646
"E01028526",14.308,19331
"E01028579",14.586,19046
"E01028580",19.753,14469
"E01028581",14.272,19374
"E01028582",24.932,10910
"E01028586",15.384,18244
"E01028587",21.514,13075
"E01028588",18.025,15867
"E01028541",11.879,21939
"E01028542",20.487,13851
"E01028543",26.837,9806
"E01028544",12.291,21466
"E01028531",10.984,23030
"E01028532",22.912,12109
"E01028533",20.328,13960
"E01028556",18.604,15380
"E01028557",15.869,17759
"E01028558",14.826,18814
"E01028559",15.743,17870
"E01028545",11.444,22464
"E01028546",29.678,8387
"E01028547",9.467,24868
"E01028527",13.652,19985
"E01028528",16.981,16767
"E01028529",25.075,10822
"E01028530",21.347,13203
"E01028575",14.57,19064
"E01028578",10.758,23299
"E01028552",29.046,8678
"E01028553",28.321,9005
"E01028554",23.233,11895
"E01028555",15.272,18363
"E01028576",48.122,2578
"E01028577",34.9,6182
"E01028517",37.707,5225
"E01028518",42.464,3785
"E01028519",30.403,8038
"E01028567",34,6523
"E01028520",40.735,4293
"E01028568",45.524,3078
"E01028569",43.436,3553
"E01028570",14.82,18822
"E01025191",10.817,23234
"E01025192",25.82,10398
"E01025193",17.731,16120
"E01025194",22.865,12150
"E01025195",11.156,22822
"E01025196",32.447,7139
"E01025197",13.42,20248
"E01025198",24.974,10881
"E01025199",12.031,21765
"E01025200",20.773,13643
"E01025201",21.089,13390
"E01025202",14.448,19186
"E01025205",36.702,5544
"E01025206",17.814,16050
"E01025207",47.991,2601
"E01025208",38.89,4830
"E01025220",44.194,3368
"E01025221",31.49,7533
"E01025222",14.044,19588
"E01025223",33.583,6683
"E01025178",10.863,23173
"E01025179",15.624,18007
"E01025180",11.487,22399
"E01025203",11.245,22717
"E01025226",46.511,2883
"E01025227",58.567,1060
"E01025228",21.388,13178
"E01025174",10.651,23428
"E01025175",7.91,26855
